code_module,code_presentation,id_student,studied_credits,num_of_prev_attempts,final_result,date_registration,date_unregistration,classification,revenue_status,base_revenue,extra_revenue,total_revenue
AAA,2013J,2153153,60,0,Pass,-49.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2155014,60,0,Pass,-32.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2164705,120,0,Fail,-43.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
AAA,2013J,2171627,60,0,Pass,-50.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2182846,60,0,Pass,-113.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2194100,60,0,Pass,-108.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2197016,60,0,Pass,-35.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2208424,60,0,Pass,-66.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2229865,60,0,Pass,-116.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2255601,120,0,Withdrawn,-28.0,175.0,Withdrawn,revenue_lost,1200,0.0,1200.0
AAA,2013J,2268379,60,0,Pass,-74.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2278464,60,0,Pass,-129.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2293923,150,0,Pass,-85.0,,Pass,revenue_secured,1500,0.0,1500.0
AAA,2013J,2312620,60,0,Withdrawn,-45.0,178.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2013J,2318055,60,0,Withdrawn,-56.0,-19.0,Withdrawn,revenue_refunded,600,0.0,150.0
AAA,2013J,2324976,60,0,Withdrawn,-101.0,-50.0,Withdrawn,revenue_refunded,600,0.0,150.0
AAA,2013J,2329342,120,0,Pass,-56.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2013J,2339528,60,0,Distinction,-57.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2013J,2342426,60,0,Fail,-38.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2013J,2344901,60,0,Fail,-24.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2013J,2358056,60,0,Fail,-102.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2013J,2358969,180,0,Withdrawn,-53.0,58.0,Withdrawn,revenue_lost,1800,0.0,1800.0
AAA,2013J,2364471,60,0,Pass,-80.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2365101,300,0,Withdrawn,-129.0,-80.0,Withdrawn,revenue_refunded,3000,0.0,750.0
AAA,2013J,2367155,120,0,Pass,-22.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2013J,2369266,60,0,Pass,-94.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2376496,120,0,Pass,-185.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2013J,2391984,60,0,Withdrawn,-101.0,242.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2013J,2411661,120,0,Fail,-17.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
AAA,2013J,2411778,120,0,Withdrawn,-35.0,220.0,Withdrawn,revenue_lost,1200,0.0,1200.0
AAA,2013J,2412002,90,0,Distinction,-38.0,,Distinction,revenue_secured,900,0.0,900.0
AAA,2013J,2412967,60,0,Pass,-73.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2429854,120,0,Withdrawn,-52.0,114.0,Withdrawn,revenue_lost,1200,0.0,1200.0
AAA,2013J,2437837,60,0,Pass,-53.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2449878,60,0,Pass,-32.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2456480,120,0,Fail,-71.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
AAA,2013J,2457256,180,0,Pass,-50.0,,Pass,revenue_secured,1800,0.0,1800.0
AAA,2013J,2458355,60,0,Pass,-81.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2460080,60,0,Pass,-52.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2461190,60,0,Fail,-11.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2013J,2469673,60,0,Fail,-22.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2013J,2470694,60,0,Withdrawn,-106.0,219.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2013J,2479954,60,0,Pass,-46.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2481901,60,0,Pass,-195.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2482700,120,0,Pass,-59.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2013J,2486127,120,0,Pass,-144.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2013J,2498700,240,0,Pass,-43.0,,Pass,revenue_secured,2400,0.0,2400.0
AAA,2013J,2516503,60,0,Pass,-65.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2518069,60,0,Pass,-105.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2521459,60,0,Pass,-158.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2523736,120,0,Pass,-46.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2013J,2529279,60,0,Pass,-67.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2532302,60,0,Pass,-65.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2536991,60,0,Distinction,-87.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2013J,2542724,60,0,Withdrawn,-59.0,13.0,Withdrawn,revenue_refunded,600,0.0,150.0
AAA,2013J,2550279,60,0,Pass,-153.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2551220,60,0,Pass,-94.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2552472,120,0,Withdrawn,-38.0,199.0,Withdrawn,revenue_lost,1200,0.0,1200.0
AAA,2013J,2555340,60,0,Pass,-67.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2557283,60,0,Pass,-80.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2559575,60,0,Pass,-31.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2562034,60,0,Pass,-30.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2566163,60,0,Pass,-91.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2566592,60,0,Pass,-35.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2569324,120,0,Withdrawn,-81.0,93.0,Withdrawn,revenue_lost,1200,0.0,1200.0
AAA,2013J,2574528,60,0,Pass,-16.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2574583,60,0,Pass,-63.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2576122,60,0,Withdrawn,-137.0,39.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2013J,2578995,60,0,Pass,-62.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2586560,60,0,Pass,-94.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2594139,60,0,Pass,-74.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2598871,60,0,Pass,-128.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2599352,120,0,Pass,-106.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2013J,2600688,60,0,Pass,-165.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2606098,60,0,Pass,-102.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2613116,60,0,Pass,-63.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2617002,60,0,Pass,-46.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2620584,60,0,Fail,-109.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2013J,2639449,120,0,Pass,-127.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2013J,2639540,60,0,Pass,-38.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2639641,120,0,Pass,-48.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2013J,2641155,60,0,Pass,-71.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2643002,60,0,Pass,-52.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2645733,180,0,Pass,-100.0,,Pass,revenue_secured,1800,0.0,1800.0
AAA,2013J,2649826,60,0,Distinction,-144.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2013J,2650282,60,0,Pass,-29.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2664024,60,0,Pass,-31.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2666246,60,0,Pass,-43.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2669816,60,0,Fail,-58.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2013J,2671132,60,0,Pass,-38.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2676809,150,0,Fail,-31.0,,Fail,resit_fee_revenue,1500,750.0,2250.0
AAA,2013J,2678643,60,0,Pass,-25.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2685865,60,0,Pass,-101.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2688067,60,0,Pass,-31.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2013J,2689958,60,0,Distinction,-71.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2013J,2691206,60,0,Distinction,-109.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2013J,2691244,180,0,Pass,-87.0,,Pass,revenue_secured,1800,0.0,1800.0
AAA,2013J,2694424,120,0,Pass,-170.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2013J,2698257,120,0,Pass,-58.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,6516,60,0,Pass,-52.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,24734,60,0,Pass,-18.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,26192,60,0,Distinction,-38.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2014J,28061,60,0,Pass,-130.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,31600,60,0,Pass,-52.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,46844,60,0,Pass,-74.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,52765,120,0,Pass,-22.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,55104,60,0,Pass,-87.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,58071,60,0,Pass,-72.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,58316,120,0,Pass,-80.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,62487,60,0,Pass,-50.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,63165,60,0,Pass,-82.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,65002,60,1,Fail,-144.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2014J,70011,60,0,Pass,-78.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,75255,120,0,Pass,-58.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,79403,60,0,Withdrawn,-23.0,164.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2014J,85092,60,0,Pass,-52.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,85144,60,0,Pass,-41.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,85302,60,0,Pass,-72.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,87431,60,0,Withdrawn,-106.0,235.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2014J,94961,60,1,Pass,-150.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,95755,60,0,Withdrawn,-80.0,241.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2014J,101116,60,0,Pass,-80.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,107489,60,0,Pass,-81.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,108872,60,0,Pass,-80.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,109155,60,0,Pass,-80.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,111512,60,0,Fail,-16.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2014J,117818,60,0,Pass,-92.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,119902,60,0,Withdrawn,-31.0,207.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2014J,121349,60,1,Pass,-28.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,124064,120,0,Distinction,-44.0,,Distinction,revenue_secured,1200,0.0,1200.0
AAA,2014J,125018,60,0,Pass,-36.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,129955,60,1,Withdrawn,-143.0,143.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2014J,130034,60,0,Pass,-82.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,130547,60,0,Pass,-25.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,130636,60,0,Pass,-68.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,131390,60,0,Pass,-115.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,133816,60,0,Pass,-15.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,133922,60,0,Pass,-110.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,135335,120,1,Withdrawn,-82.0,24.0,Withdrawn,revenue_refunded,1200,0.0,300.0
AAA,2014J,135400,60,1,Pass,-51.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,135471,60,0,Distinction,-149.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2014J,139033,60,0,Fail,-46.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2014J,141377,210,1,Pass,-127.0,,Pass,revenue_secured,2100,0.0,2100.0
AAA,2014J,141506,60,0,Fail,-28.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2014J,146503,120,0,Pass,-30.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,147756,120,1,Pass,-41.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,148993,60,1,Pass,-154.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,149741,60,0,Pass,-74.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,149962,60,0,Pass,-92.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,151587,120,0,Withdrawn,-129.0,234.0,Withdrawn,revenue_lost,1200,0.0,1200.0
AAA,2014J,152668,60,0,Withdrawn,-72.0,104.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2014J,155984,120,1,Pass,-156.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,158707,60,0,Withdrawn,-57.0,172.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2014J,159954,60,1,Withdrawn,-24.0,201.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2014J,164944,60,0,Pass,-148.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,165226,60,0,Fail,-22.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2014J,167961,60,0,Pass,-44.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,174024,60,0,Pass,-85.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,174094,60,0,Pass,-89.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,174745,60,0,Pass,-30.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,175447,60,0,Pass,-115.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,175772,270,0,Withdrawn,-45.0,67.0,Withdrawn,revenue_lost,2700,0.0,2700.0
AAA,2014J,183057,60,0,Pass,-23.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,185350,60,0,Fail,-22.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2014J,188278,60,1,Pass,-64.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,199636,60,0,Pass,-30.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,199897,60,0,Pass,3.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,200804,60,0,Pass,-80.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,205494,60,0,Pass,-45.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,228021,60,0,Distinction,-68.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2014J,228383,60,0,Pass,-21.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,232307,60,0,Pass,-107.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,235068,60,0,Pass,-156.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,235507,180,1,Pass,-135.0,,Pass,revenue_secured,1800,0.0,1800.0
AAA,2014J,236875,60,0,Pass,-20.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,237274,60,0,Pass,-155.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,243510,60,0,Fail,-16.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2014J,244246,60,0,Pass,-137.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,248581,60,0,Distinction,-61.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2014J,252073,120,0,Pass,-5.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,254625,60,0,Distinction,-50.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2014J,258587,60,0,Distinction,-109.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2014J,260355,120,1,Withdrawn,-156.0,-87.0,Withdrawn,revenue_refunded,1200,0.0,300.0
AAA,2014J,260623,60,0,Pass,-28.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,263251,60,0,Pass,-73.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,263543,60,0,Pass,-56.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,263952,60,0,Distinction,-38.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2014J,266524,240,0,Pass,-134.0,,Pass,revenue_secured,2400,0.0,2400.0
AAA,2014J,268733,120,1,Fail,-10.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
AAA,2014J,273346,60,0,Pass,-155.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,274947,120,0,Withdrawn,-43.0,229.0,Withdrawn,revenue_lost,1200,0.0,1200.0
AAA,2014J,275674,60,0,Withdrawn,-155.0,132.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2014J,275792,60,0,Pass,-37.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,277123,60,0,Fail,-20.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2014J,277880,120,1,Withdrawn,-11.0,158.0,Withdrawn,revenue_lost,1200,0.0,1200.0
AAA,2014J,281077,60,0,Pass,-103.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,281636,60,0,Pass,-73.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,285315,60,0,Pass,-36.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,287040,90,0,Pass,-155.0,,Pass,revenue_secured,900,0.0,900.0
AAA,2014J,287204,60,0,Pass,-79.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,287210,60,0,Pass,-156.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,288994,120,0,Fail,-10.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
AAA,2014J,289449,60,0,Pass,-122.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,290164,60,0,Pass,-88.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,292525,60,0,Pass,-52.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,292775,60,0,Pass,-35.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,293824,60,0,Pass,-50.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,294496,60,0,Pass,-147.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,294655,60,0,Fail,-49.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2014J,295060,60,0,Fail,-66.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2014J,295075,60,0,Pass,-114.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,296424,60,0,Pass,-84.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,298034,120,0,Fail,-49.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
AAA,2014J,298838,60,0,Pass,-66.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,301967,60,0,Pass,-35.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,302476,60,0,Distinction,-156.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2014J,303521,60,0,Pass,-108.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,303985,60,1,Pass,-24.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,304465,60,0,Pass,-135.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,306646,60,0,Pass,-22.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,309142,60,0,Pass,-38.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,310412,60,0,Pass,-81.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,311235,60,0,Pass,-123.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,311659,120,0,Fail,2.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
AAA,2014J,313937,60,0,Pass,-32.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,315076,60,0,Pass,-22.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,315744,60,0,Distinction,-53.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2014J,323370,120,0,Pass,-53.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,323805,180,0,Withdrawn,-144.0,-101.0,Withdrawn,revenue_refunded,1800,0.0,450.0
AAA,2014J,328024,60,0,Pass,-45.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,328734,180,0,Withdrawn,-144.0,-47.0,Withdrawn,revenue_refunded,1800,0.0,450.0
AAA,2014J,329659,60,0,Fail,-128.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2014J,330594,60,0,Pass,-14.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,331358,60,1,Distinction,-150.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2014J,332884,60,0,Pass,-29.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,334441,60,0,Fail,-154.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2014J,335247,60,0,Pass,-29.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,335764,60,1,Pass,-108.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,337748,120,0,Withdrawn,-70.0,165.0,Withdrawn,revenue_lost,1200,0.0,1200.0
AAA,2014J,338407,60,0,Pass,-67.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,341876,120,0,Withdrawn,-155.0,72.0,Withdrawn,revenue_lost,1200,0.0,1200.0
AAA,2014J,342007,60,1,Pass,-130.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,345440,60,0,Pass,-46.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,345519,60,0,Pass,-88.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,346118,120,0,Pass,-148.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,348275,120,0,Withdrawn,-103.0,128.0,Withdrawn,revenue_lost,1200,0.0,1200.0
AAA,2014J,348807,60,0,Pass,-22.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,350156,120,0,Pass,-50.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,350939,60,0,Pass,-124.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,351336,60,0,Pass,-130.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,353665,60,0,Pass,-51.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,354170,60,0,Fail,-124.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2014J,356170,60,0,Pass,-149.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,358182,120,0,Pass,-96.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,364957,60,0,Pass,-37.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,369834,60,0,Withdrawn,-74.0,227.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2014J,371710,60,0,Pass,-128.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,373872,60,0,Pass,-25.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,375260,60,0,Pass,-122.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,375646,120,0,Pass,-38.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,377546,120,0,Distinction,-37.0,,Distinction,revenue_secured,1200,0.0,1200.0
AAA,2014J,381642,60,0,Withdrawn,-88.0,229.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2014J,382095,60,0,Pass,-88.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,383180,60,0,Withdrawn,-88.0,172.0,Withdrawn,revenue_lost,600,0.0,600.0
AAA,2014J,383600,60,0,Pass,-32.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,383723,60,0,Pass,-113.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,384203,120,0,Pass,-155.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,384725,60,0,Pass,-137.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,387533,60,0,Fail,-50.0,,Fail,resit_fee_revenue,600,300.0,900.0
AAA,2014J,387954,60,0,Withdrawn,-150.0,18.0,Withdrawn,revenue_refunded,600,0.0,150.0
AAA,2014J,388147,300,0,Fail,-84.0,,Fail,resit_fee_revenue,3000,1500.0,4500.0
AAA,2014J,390890,90,1,Pass,-65.0,,Pass,revenue_secured,900,0.0,900.0
AAA,2014J,391249,60,0,Distinction,-25.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2014J,396599,120,0,Fail,-67.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
AAA,2014J,396655,180,0,Fail,-37.0,,Fail,resit_fee_revenue,1800,900.0,2700.0
AAA,2014J,398171,120,0,Pass,-42.0,,Pass,revenue_secured,1200,0.0,1200.0
AAA,2014J,398349,60,0,Pass,-108.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,400147,60,0,Pass,-154.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,400682,60,0,Pass,-115.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,401404,180,0,Pass,-58.0,,Pass,revenue_secured,1800,0.0,1800.0
AAA,2014J,402204,60,0,Pass,-43.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,402727,60,0,Pass,-50.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,402961,60,0,Pass,-140.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,404356,60,0,Pass,-81.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,406671,60,0,Pass,-78.0,,Pass,revenue_secured,600,0.0,600.0
AAA,2014J,406682,60,0,Distinction,-156.0,,Distinction,revenue_secured,600,0.0,600.0
AAA,2014J,409100,60,0,Pass,-124.0,,Pass,revenue_secured,600,0.0,600.0
