id_student,date_registration,date_unregistration
186565,-33.0,
186670,-11.0,
186780,-117.0,213.0
186988,-15.0,
187100,-136.0,
187199,-47.0,
187257,-3.0,
187435,-1.0,
187601,-33.0,
187623,-72.0,
187663,-16.0,
187793,-127.0,
188026,-196.0,
188152,-19.0,
188251,-9.0,
188260,-19.0,
188273,-53.0,
188278,-57.0,60.0
188524,-117.0,200.0
188662,-53.0,
188766,-11.0,
188875,-81.0,
189035,-32.0,
189095,-29.0,
189117,-5.0,
189143,-60.0,
189178,-67.0,
189428,-23.0,
189442,-46.0,142.0
189624,-151.0,
189629,-23.0,
189664,-145.0,
189720,-108.0,
189879,-180.0,
189986,-79.0,-2.0
190279,-15.0,
190352,-36.0,
190418,-204.0,
190565,-29.0,
190653,-36.0,46.0
190780,-87.0,75.0
190829,-62.0,-54.0
190910,-173.0,
190930,-12.0,
191000,-29.0,193.0
191195,-45.0,
191235,-157.0,-95.0
191269,-29.0,
191398,-86.0,27.0
191445,-57.0,
191459,-80.0,
191491,-129.0,-5.0
191504,-53.0,151.0
191590,-22.0,
191732,-53.0,
191746,-27.0,
191797,-27.0,
191896,-111.0,
191972,-227.0,
191973,-87.0,
191998,-29.0,51.0
192183,-62.0,
192186,-23.0,
192196,-31.0,
192375,-122.0,
192424,-74.0,
192680,-43.0,
192944,-154.0,
193163,-29.0,
193193,-28.0,
193215,-114.0,
193310,-42.0,
193803,-16.0,-14.0
193822,-25.0,
193834,-121.0,
194073,-225.0,-57.0
194163,-31.0,
194377,-148.0,-148.0
195096,-37.0,
195221,-49.0,
195234,-100.0,
195246,-124.0,
195252,-103.0,
195262,-45.0,185.0
195345,-23.0,
195515,-29.0,
195552,-103.0,-22.0
195897,-14.0,
195938,-37.0,
195940,-144.0,
196132,-11.0,
196189,-74.0,
196264,-139.0,-10.0
196266,-60.0,
196902,-47.0,-30.0
197097,-178.0,-67.0
197188,-29.0,
197240,-39.0,
197412,-103.0,
197486,-124.0,
197527,-39.0,
197536,-49.0,
197538,-34.0,213.0
197595,-24.0,
197730,-81.0,-60.0
197759,-141.0,
198167,-114.0,
198257,-108.0,39.0
198315,-29.0,
198339,-86.0,51.0
198470,-22.0,81.0
198691,-86.0,
198902,-34.0,
198953,-143.0,-120.0
198956,-29.0,
199009,-58.0,
199029,-17.0,
199244,-25.0,
199261,-52.0,97.0
199361,-45.0,
199446,-95.0,
199520,-22.0,
199636,-30.0,
199663,-18.0,
199760,-15.0,
199782,-100.0,
199897,3.0,
200095,-44.0,
200278,-149.0,49.0
200372,-311.0,150.0
200506,-137.0,-23.0
200588,-16.0,
200773,-183.0,
200804,-80.0,
200860,-54.0,
200863,-77.0,25.0
200905,-121.0,
200957,-88.0,
201151,-68.0,
201327,-16.0,
201425,-115.0,
201431,-36.0,
201655,-45.0,-16.0
202138,-117.0,117.0
202394,-30.0,
202487,-55.0,
202489,-142.0,60.0
202506,-140.0,
202606,-130.0,
202635,-73.0,166.0
202677,-67.0,
202713,-80.0,
202879,-61.0,
203050,-117.0,
203066,-149.0,
203108,-117.0,
203149,-87.0,
203442,-22.0,27.0
203481,-34.0,
203568,-67.0,
203640,-107.0,
203652,-22.0,
203707,-29.0,
203963,-26.0,
204117,-66.0,136.0
204182,-200.0,
204410,-161.0,
204505,-89.0,
204550,-47.0,
204609,-38.0,
204725,-80.0,
204738,-10.0,
204745,-33.0,
204746,-25.0,
204996,-55.0,
205218,-120.0,-113.0
205231,-58.0,
205350,-68.0,
205398,-17.0,
205417,-134.0,44.0
205425,-125.0,
205442,-94.0,
205494,-45.0,
205719,-51.0,
205788,-195.0,
205978,-59.0,12.0
206003,-24.0,
206245,-117.0,
206342,-82.0,
206599,-66.0,
226374,-115.0,
226747,-61.0,
226827,-72.0,
226839,-31.0,
226879,-44.0,
226890,-23.0,
226895,-34.0,180.0
226955,-141.0,
227020,-45.0,
227167,-107.0,-9.0
227192,-31.0,
227254,-29.0,
227297,-52.0,
227401,-61.0,
227416,-53.0,
227491,-71.0,143.0
227499,-169.0,
227517,-172.0,
227752,-41.0,
227811,-166.0,-50.0
227826,-101.0,
227833,-71.0,-52.0
228021,-68.0,
228049,-54.0,11.0
228082,-31.0,
228138,-124.0,
228153,-92.0,
228222,-108.0,
228235,-127.0,6.0
228242,-25.0,
228243,-194.0,-176.0
228258,-108.0,
228272,-82.0,
228373,-152.0,
228383,-21.0,
228481,-96.0,
228513,-31.0,-15.0
228543,-207.0,
228633,-68.0,
228635,-122.0,-60.0
228695,-134.0,96.0
228703,-24.0,
228729,-23.0,
228743,-93.0,
228775,-59.0,
228784,-30.0,
228824,-59.0,
228888,-89.0,
228909,-23.0,131.0
229057,-85.0,
229179,-165.0,
229191,-103.0,-29.0
229240,-34.0,
229326,-24.0,159.0
229361,-58.0,
229417,-80.0,
229426,-25.0,
229498,-56.0,
229499,-57.0,
230052,-25.0,82.0
230081,-57.0,
230279,-102.0,
230340,-110.0,0.0
230348,-121.0,-68.0
230383,-37.0,
230510,-54.0,
230656,-22.0,-9.0
230684,-23.0,
230761,-12.0,
230947,-128.0,
231017,-107.0,
231019,3.0,
231024,-33.0,
231320,-93.0,37.0
231339,-24.0,
231554,-29.0,
231572,-199.0,
231606,-68.0,
231673,-94.0,-45.0
231697,-35.0,5.0
231959,-50.0,184.0
231973,-87.0,48.0
231980,-144.0,-43.0
232072,-31.0,
232078,-152.0,115.0
232173,-142.0,
232286,-131.0,
232307,-107.0,
232347,-19.0,
232480,-51.0,
232539,-36.0,
232600,-59.0,-9.0
232660,-54.0,
232675,-19.0,
232695,-108.0,
232745,-77.0,-65.0
232764,-23.0,110.0
232827,-36.0,
232833,-12.0,74.0
232856,-171.0,
233087,-82.0,
233095,-107.0,
233102,-29.0,-19.0
233153,-36.0,
233311,-149.0,
233317,-23.0,
233335,-53.0,
233389,-96.0,
233444,-51.0,182.0
233461,-52.0,
233685,-66.0,
233752,-64.0,
233771,-24.0,
233868,-23.0,196.0
233873,-60.0,
233957,-142.0,
234004,-33.0,0.0
234031,-124.0,24.0
234068,-94.0,
234196,-47.0,27.0
234311,-15.0,
234406,-38.0,
234552,-147.0,
234559,-17.0,
234609,-60.0,
234661,-58.0,96.0
234727,-30.0,
234740,-23.0,
234796,-155.0,
234827,-65.0,41.0
234859,-122.0,
234929,-17.0,
234957,-99.0,109.0
234978,-3.0,
235068,-156.0,
235097,-85.0,
235121,-11.0,139.0
235131,-67.0,166.0
235175,-54.0,-40.0
235258,-53.0,-8.0
235371,-65.0,
235380,-31.0,
235428,-22.0,222.0
235492,-24.0,
235507,-79.0,109.0
235584,-54.0,
235670,-143.0,
235706,-103.0,
235747,-31.0,12.0
235768,-115.0,
235777,-203.0,215.0
235893,-57.0,
235971,-107.0,
235978,-80.0,
236015,-46.0,53.0
236017,-108.0,12.0
236090,-137.0,
236150,-163.0,12.0
236161,-24.0,
236205,-24.0,
236284,2.0,
236498,-53.0,
236512,-92.0,
236620,-108.0,
236844,-71.0,
236848,-75.0,
236857,-40.0,
236875,-20.0,
236953,-39.0,
237182,-46.0,
237274,-155.0,
237304,-17.0,
237370,-52.0,150.0
237387,-37.0,130.0
237401,-87.0,
237418,-53.0,10.0
237506,-73.0,
237602,-38.0,
237808,-40.0,
237891,-37.0,
237913,-12.0,
237921,-22.0,
237925,-36.0,-15.0
237934,-12.0,
237953,-77.0,
237969,-122.0,-109.0
238007,-151.0,
238144,-42.0,
238150,-61.0,
238249,-106.0,
238255,-155.0,118.0
238301,-70.0,-1.0
238519,-158.0,94.0
238800,-58.0,
238825,-79.0,-14.0
238901,-28.0,
238983,-36.0,
239095,-75.0,
239345,-17.0,
239459,-29.0,
239540,-16.0,
239707,-134.0,122.0
239748,-169.0,
239751,-15.0,
239908,-89.0,
240024,-22.0,
240186,-15.0,
240236,-65.0,
240389,-237.0,177.0
240486,-144.0,
240641,-75.0,
240712,-45.0,
240755,-23.0,206.0
240884,-47.0,
240936,-116.0,
240993,-196.0,
241039,-58.0,
241066,-23.0,
241166,-28.0,
241338,-39.0,
241649,-50.0,
241700,-59.0,
241728,-46.0,
241729,-31.0,
241769,-56.0,109.0
241771,-16.0,
241792,-121.0,26.0
241922,-55.0,
241955,-114.0,
241971,-50.0,-1.0
242149,-89.0,123.0
242254,-17.0,
242390,-51.0,
242472,-95.0,
242491,-90.0,
242633,-4.0,
242636,-109.0,
242778,-66.0,
242793,-36.0,
242858,-65.0,
242893,-68.0,156.0
242998,-46.0,
243025,-29.0,
243047,-109.0,-80.0
243351,-68.0,-36.0
243358,-57.0,
243372,-130.0,
243396,-33.0,
243510,-16.0,
243600,-22.0,
243657,-136.0,
243851,-120.0,
243909,-32.0,
243926,-53.0,
243992,-38.0,
244064,-87.0,
244114,-52.0,
244166,-51.0,
244205,-82.0,
244246,-137.0,
244438,-34.0,0.0
244738,-93.0,
244816,-25.0,116.0
244875,-23.0,
244902,-15.0,20.0
244917,-31.0,0.0
244918,-107.0,
244919,-30.0,131.0
244961,-75.0,
244977,-72.0,
245217,-186.0,160.0
245283,-66.0,
245316,-36.0,
245404,-44.0,
245494,-103.0,
245600,19.0,
245605,-186.0,
245653,-45.0,
245784,-37.0,
245802,-54.0,
245946,-22.0,
245987,-38.0,
246060,-39.0,
246112,-59.0,
246248,-24.0,
246652,-208.0,
246829,-81.0,158.0
246834,-16.0,
247267,-79.0,
247292,-54.0,
247304,-89.0,
247342,-66.0,-1.0
247457,-12.0,
247513,-54.0,
247653,-92.0,-4.0
247666,-46.0,
247714,-268.0,-4.0
247819,-22.0,
247856,-111.0,
247902,-143.0,
247940,-30.0,9.0
247967,-68.0,156.0
248103,-101.0,
248252,-54.0,132.0
248270,-198.0,
248511,-140.0,
248581,-61.0,
248653,-18.0,
248695,-97.0,
248716,-45.0,
248734,-107.0,55.0
248800,-150.0,167.0
248818,-57.0,
248882,-33.0,
248961,-114.0,
248994,-79.0,
249154,-53.0,
249357,11.0,
249359,-30.0,
249362,-64.0,
249423,-43.0,
249534,-162.0,
249570,-23.0,
249704,-73.0,211.0
249750,-85.0,
249965,-32.0,
249996,-23.0,
250047,-33.0,
250058,-57.0,-18.0
250092,-29.0,
250123,-58.0,
250159,-53.0,
250163,-40.0,
250456,,-40.0
250644,-137.0,107.0
251166,-95.0,
251351,-93.0,
251375,-29.0,
251385,-93.0,
251397,-79.0,-18.0
251405,-47.0,
251815,-26.0,
251916,-56.0,23.0
251965,-127.0,
251999,-30.0,
252041,-47.0,
252073,-5.0,
252095,-22.0,
252149,-29.0,
252257,-19.0,
252340,-17.0,
252489,-36.0,
252652,-86.0,-25.0
252863,-18.0,
253013,-29.0,
253208,-39.0,
253250,-24.0,34.0
253496,-4.0,207.0
253516,-15.0,
253567,-39.0,
253577,-65.0,
253579,-137.0,164.0
253633,-37.0,
253763,-23.0,
253767,-36.0,
253859,-45.0,
254044,-122.0,
254162,-82.0,
254313,-101.0,-30.0
254325,-96.0,
254417,-25.0,
254446,-46.0,
254463,-47.0,
254612,-59.0,
254625,-50.0,
255140,-29.0,16.0
255310,-79.0,
255344,-28.0,
255347,-24.0,
255449,-51.0,65.0
255548,-103.0,
255622,-23.0,
255747,-54.0,
255878,-26.0,
255902,-24.0,
255957,-131.0,-16.0
255998,-51.0,
256144,-53.0,
256215,-127.0,-92.0
256532,-17.0,49.0
256680,-53.0,68.0
256740,-43.0,
256815,-117.0,
256867,-17.0,
256905,-23.0,
256998,-130.0,
257104,-243.0,199.0
257110,-50.0,33.0
257167,-54.0,
257359,-71.0,-52.0
257369,-183.0,-117.0
257887,-67.0,
257970,-79.0,39.0
258010,-38.0,
258035,-52.0,
258042,-38.0,
258245,-120.0,
258268,-22.0,
258310,-92.0,144.0
258392,-68.0,
258402,-108.0,-1.0
258509,-37.0,
258538,-122.0,
258587,-109.0,
258737,-268.0,
258840,-85.0,
258894,-172.0,
258978,-115.0,
259060,-87.0,
259182,-115.0,-5.0
259609,-124.0,-36.0
259641,-87.0,
259662,-61.0,
259750,-54.0,
259951,-190.0,
260062,-107.0,38.0
260077,-50.0,
260137,-160.0,
260179,-67.0,
260216,-101.0,
260275,-15.0,10.0
260355,-186.0,170.0
260367,-101.0,-44.0
260491,-149.0,
260565,-46.0,
260623,-28.0,
260639,-4.0,
260777,-151.0,3.0
260949,-24.0,
260951,-11.0,
260955,-127.0,
261042,-20.0,
261160,-5.0,157.0
261205,-85.0,
261265,-43.0,
261332,-47.0,
261335,-68.0,
261342,-22.0,
261466,-127.0,
261495,-53.0,201.0
261525,-123.0,139.0
261615,-29.0,
261718,-38.0,
261863,-107.0,192.0
262011,-145.0,
262025,-79.0,
262294,-24.0,208.0
262332,-110.0,-39.0
262385,-61.0,
262391,-41.0,132.0
262394,-148.0,
262396,3.0,
262403,-86.0,
262454,-88.0,
262639,-117.0,
262741,-59.0,
262934,-191.0,
263022,-295.0,-274.0
263098,-78.0,-24.0
263143,-124.0,-85.0
263150,-22.0,12.0
263251,-73.0,
263341,-121.0,
263448,-102.0,
263499,-107.0,
263524,-25.0,179.0
263531,-47.0,-22.0
263543,-56.0,
263697,-17.0,80.0
263862,-37.0,
263952,-38.0,
264106,-106.0,
264151,-103.0,
264152,-58.0,
264159,-29.0,
264164,-17.0,
264281,-143.0,12.0
264285,-106.0,-81.0
264298,-103.0,126.0
264589,-66.0,
264601,-115.0,-1.0
264694,-23.0,
264715,-99.0,
264723,-120.0,
264732,-39.0,19.0
264744,-27.0,
264842,-58.0,-25.0
264845,-15.0,
264924,-107.0,-12.0
265112,-51.0,
265170,-46.0,
265268,-68.0,
265405,-85.0,27.0
265466,17.0,
265497,-30.0,
265769,-71.0,
265855,-102.0,
265958,-53.0,95.0
265978,-95.0,
266040,-52.0,45.0
266097,-8.0,69.0
266286,-19.0,
266331,-54.0,
266450,-97.0,
266514,-50.0,
266524,-134.0,
266536,-22.0,
266558,-110.0,
266559,-79.0,
266564,-67.0,
266626,-113.0,
266744,-31.0,109.0
266757,-36.0,150.0
266762,-174.0,
266858,-68.0,
266915,-47.0,165.0
266922,-110.0,
267118,-65.0,103.0
267602,-64.0,
267619,-11.0,
267761,-131.0,
267774,-75.0,136.0
267853,-19.0,
267871,-114.0,
267961,-103.0,
268018,-101.0,172.0
268073,-33.0,
268127,-310.0,-24.0
268143,-101.0,
268153,-89.0,
268301,-71.0,
268343,-127.0,0.0
268391,-18.0,
268589,-103.0,
268649,-95.0,167.0
268727,-110.0,-108.0
268733,-17.0,187.0
268817,-59.0,87.0
268823,-31.0,
268845,-137.0,145.0
268883,-64.0,180.0
268915,-92.0,47.0
269065,-88.0,55.0
269076,-23.0,48.0
269082,-44.0,
269204,-29.0,
269220,-24.0,
269243,-81.0,
269245,-62.0,78.0
269289,-137.0,-82.0
269388,-130.0,
269508,-52.0,
269510,-32.0,
269575,-79.0,204.0
269584,-36.0,
269593,-25.0,
269676,-29.0,
269677,-103.0,
269730,-53.0,
269764,-12.0,
269856,-108.0,
270191,-85.0,-15.0
270256,-173.0,-82.0
270393,-82.0,
270399,-30.0,
270421,-28.0,
270435,-47.0,
270468,-117.0,
270493,-116.0,
270502,-51.0,
270567,-34.0,
270638,-36.0,
270646,-72.0,
270764,-64.0,34.0
270814,-29.0,
270988,-24.0,
271036,-9.0,
271047,-25.0,
271168,-137.0,
271206,-54.0,
271251,-68.0,
271274,-113.0,
271346,-32.0,-1.0
271467,-64.0,
271526,-52.0,
271702,-195.0,-169.0
271974,-67.0,
272000,-106.0,
272103,-135.0,-23.0
272172,-81.0,
272313,-67.0,6.0
272580,-19.0,
272617,-39.0,104.0
272623,-32.0,124.0
272701,-106.0,
272704,-148.0,13.0
273106,-96.0,
273339,-25.0,
273346,-155.0,
273442,-135.0,
273605,-88.0,
273731,-16.0,
273782,-24.0,
273877,-28.0,
274218,-22.0,
274237,-78.0,-61.0
274247,-38.0,
274443,-142.0,
274577,-145.0,-23.0
274712,-150.0,
274947,-43.0,229.0
274964,-81.0,
274967,-24.0,
274971,-24.0,
275006,-53.0,62.0
275112,-127.0,
275127,-15.0,
275136,-2.0,
275151,-79.0,
275162,-19.0,
275180,-99.0,
275232,-165.0,
275296,-36.0,
275297,-38.0,
275309,-60.0,108.0
275674,-155.0,132.0
275711,-115.0,
275792,-37.0,
275882,-23.0,
276265,-29.0,180.0
276314,-65.0,
276337,-128.0,128.0
276388,-150.0,
276717,-256.0,
276808,-29.0,
276830,-64.0,
276846,-60.0,57.0
276857,-53.0,
276893,-53.0,
276925,-96.0,174.0
276935,-162.0,
277044,-24.0,
277123,-20.0,
277166,-19.0,
277384,-122.0,12.0
277412,-87.0,
277537,-26.0,
277577,-74.0,-8.0
277596,-143.0,
277729,-45.0,
277733,-89.0,
277809,-152.0,-53.0
277812,-142.0,
277880,-108.0,177.0
277967,-16.0,
278155,-22.0,
278272,-54.0,
278282,-101.0,27.0
278380,-70.0,
278413,-28.0,27.0
278447,-45.0,
278600,-15.0,12.0
278773,-110.0,-57.0
278786,-100.0,-93.0
278794,-185.0,
278861,-305.0,226.0
278955,-53.0,
278962,-16.0,
279069,-87.0,-68.0
279085,-33.0,
279117,-65.0,105.0
279238,-35.0,12.0
279440,-29.0,
279557,-75.0,-29.0
279572,-138.0,
279653,-102.0,
279747,-81.0,
279750,-36.0,
279755,-24.0,
279839,-54.0,138.0
279868,-73.0,
279879,-93.0,60.0
279883,-75.0,-11.0
280017,-108.0,
280054,-32.0,
280140,-60.0,
280151,-25.0,
280152,-53.0,
280439,-87.0,-51.0
280541,-145.0,38.0
280962,-53.0,
281022,-74.0,
281077,-103.0,
281118,-45.0,
281134,-28.0,
281172,-57.0,
281250,-64.0,
281252,-32.0,11.0
281261,-34.0,97.0
281271,-74.0,65.0
281564,-16.0,
281589,-50.0,
281619,-29.0,
281636,-73.0,
281638,-47.0,
281651,-90.0,
281656,-143.0,-87.0
281785,-149.0,-8.0
281799,-122.0,12.0
281801,-138.0,
281920,-147.0,
281970,-100.0,12.0
282038,-43.0,38.0
282161,-31.0,-30.0
282193,-68.0,
282317,-203.0,
282385,-26.0,
282388,-67.0,
282498,-149.0,-12.0
282585,-102.0,
282713,-75.0,
282785,-47.0,97.0
282806,-183.0,
282821,-107.0,
282849,-15.0,
282879,-166.0,
282962,-10.0,
282975,-75.0,
283035,-17.0,
283050,-58.0,
283055,-61.0,48.0
283131,-31.0,
283133,-99.0,
283230,-52.0,
283348,-22.0,
283401,-75.0,0.0
283402,-11.0,
283535,-124.0,118.0
283564,-127.0,
283618,-17.0,
283783,-108.0,60.0
283798,-22.0,
283811,-130.0,-10.0
283953,-19.0,
283978,-60.0,
284036,-62.0,
284076,-28.0,
284095,-53.0,
284246,17.0,
284326,-16.0,
284395,-152.0,-120.0
284540,-51.0,38.0
284589,-53.0,-23.0
284593,-95.0,-2.0
284636,-101.0,
284734,-73.0,
284741,-124.0,-10.0
284742,-150.0,0.0
284762,-82.0,
284812,-34.0,
284906,-192.0,
285050,-4.0,
285085,-59.0,205.0
285096,-214.0,
285170,-17.0,
285193,-4.0,
285223,-12.0,
285315,-36.0,
285391,-18.0,
285412,-110.0,
285470,-149.0,
285475,-225.0,
285481,-162.0,
285557,-79.0,
285567,-179.0,
285633,-25.0,
285637,-30.0,158.0
285705,-29.0,
285861,-12.0,
285912,-43.0,
285934,-16.0,
285992,-144.0,-12.0
285996,-18.0,
286067,-60.0,27.0
286160,-46.0,
286262,-9.0,103.0
286338,-60.0,
286402,-85.0,
286422,-25.0,
286442,-71.0,60.0
286449,-96.0,59.0
286484,-92.0,173.0
286488,-8.0,
286527,-26.0,145.0
286658,-67.0,
286690,-44.0,
286762,-39.0,
286778,-14.0,
286842,-157.0,
286914,-73.0,
286947,-36.0,
287004,-47.0,-18.0
287040,-155.0,
287079,-31.0,110.0
287099,-89.0,
287107,-103.0,
287204,-79.0,
287210,-156.0,
287258,-136.0,
287309,-153.0,
287432,-185.0,
287499,-122.0,0.0
287526,-53.0,102.0
287548,-52.0,
287679,-45.0,
287715,-72.0,12.0
287783,-46.0,
287897,-94.0,-11.0
287954,-35.0,
288086,-88.0,
288282,-145.0,
288380,-82.0,
288407,-53.0,0.0
288655,-18.0,12.0
288717,-141.0,0.0
288762,-134.0,-75.0
288769,-100.0,0.0
288967,-29.0,
288990,-47.0,198.0
288994,-10.0,
289009,-10.0,
289108,3.0,
289179,-50.0,12.0
289180,-108.0,-43.0
289221,-149.0,
289247,-25.0,
289304,-29.0,
289397,-29.0,22.0
289449,-122.0,
289529,-40.0,-7.0
289564,-54.0,
289618,-64.0,209.0
289676,-96.0,
289753,-16.0,142.0
289826,-32.0,30.0
289965,-64.0,
289993,-100.0,-82.0
290043,-16.0,
290089,-115.0,
290164,-88.0,
290184,-18.0,
290201,-96.0,
290252,-28.0,60.0
290371,-121.0,55.0
290382,-59.0,
290521,-129.0,
290550,-43.0,
290658,-23.0,
290757,-141.0,
290854,-58.0,
290914,-145.0,
291005,-25.0,
291037,-156.0,
291133,-83.0,
291156,-130.0,135.0
291159,-103.0,
291194,-68.0,
291237,-52.0,
291334,-132.0,
291516,-66.0,
291544,-144.0,
291674,-47.0,
291701,-121.0,-25.0
291745,-31.0,
291805,-87.0,
291844,-116.0,
291848,-58.0,
291937,-10.0,
291960,-27.0,
292027,-50.0,22.0
292136,-50.0,
292525,-52.0,
292537,-17.0,
292694,-213.0,32.0
292713,-29.0,
292741,-25.0,
292775,-35.0,
292813,-94.0,5.0
292923,-162.0,-121.0
293162,-92.0,
293317,-53.0,144.0
293321,-30.0,10.0
293387,-23.0,
293454,-22.0,
293670,-22.0,54.0
293686,-22.0,
293699,-27.0,
293712,-38.0,
293754,-61.0,
293760,5.0,
293824,-50.0,
293853,-29.0,
293989,-32.0,90.0
293992,-36.0,
294112,-28.0,
294134,-65.0,
294219,-45.0,
294364,-69.0,
294381,-50.0,
294496,-147.0,
294513,-24.0,
294570,-80.0,
294578,-52.0,7.0
294594,-145.0,
294655,-49.0,
294679,-52.0,67.0
294920,-93.0,93.0
294929,-148.0,
294961,-233.0,
294999,-65.0,72.0
295060,-66.0,
295075,-114.0,
295118,-131.0,
295255,-15.0,
295728,-79.0,
295741,-17.0,
295754,-12.0,
295893,-85.0,164.0
296100,-31.0,12.0
296138,-32.0,
296222,-86.0,-4.0
296232,-31.0,
296332,-115.0,
296408,-227.0,-117.0
296411,-22.0,
296424,-84.0,
296725,-73.0,
296813,-157.0,-30.0
296849,-163.0,103.0
296904,-45.0,
296911,-194.0,24.0
296993,-80.0,
297014,-17.0,
297166,-25.0,
297179,-269.0,75.0
297218,-9.0,
297341,-22.0,
297382,-36.0,-5.0
297484,-170.0,
297582,-103.0,27.0
297685,-142.0,
297806,-56.0,
297853,-78.0,
297990,-114.0,
298034,-49.0,
298040,-100.0,
298148,-30.0,
298186,-38.0,
298187,-29.0,
298303,5.0,
298322,-100.0,
298402,-199.0,
298476,-21.0,
298497,-23.0,
298696,-32.0,
298777,-84.0,-3.0
298838,-66.0,
298911,-44.0,114.0
298961,-88.0,
299027,-8.0,
299237,-117.0,
299281,-149.0,
299473,-205.0,
299485,-29.0,-2.0
299536,-57.0,
299561,-128.0,54.0
299707,-150.0,
299886,-166.0,
299949,-29.0,223.0
300057,-128.0,
300059,-24.0,
300264,-72.0,
300398,-59.0,
300508,-36.0,
300592,-31.0,
300594,-201.0,108.0
300611,-151.0,149.0
300819,-35.0,
300848,-128.0,-29.0
301036,-28.0,12.0
301074,-120.0,
301128,-95.0,-44.0
301232,-106.0,
301298,-18.0,
301498,-71.0,
301561,-52.0,159.0
301583,-31.0,
301681,-115.0,-36.0
301967,-35.0,
301987,-60.0,
302071,-123.0,
302145,-21.0,
302302,-83.0,
302363,-93.0,-72.0
302476,-156.0,
302522,-2.0,
302550,-198.0,-163.0
302566,-150.0,
302924,-68.0,
303141,-35.0,
303165,-29.0,
303218,-15.0,
303288,-47.0,
303331,-163.0,163.0
303341,-79.0,20.0
303521,-108.0,
303582,-26.0,
303595,-25.0,
303617,-110.0,
303774,-45.0,171.0
303937,-128.0,
303985,-24.0,
304069,-94.0,53.0
304106,-17.0,
304240,-184.0,
304465,-135.0,
304500,-29.0,
304589,-108.0,
304607,-110.0,
304734,-54.0,
304795,-73.0,-12.0
304893,-9.0,224.0
305036,-25.0,
305064,-86.0,
305152,-18.0,
305173,-38.0,
305307,-60.0,0.0
305313,-83.0,10.0
305373,-110.0,
305386,-66.0,
305535,101.0,
305539,-54.0,-3.0
305547,-123.0,-26.0
305659,-28.0,
305702,-2.0,157.0
305783,-79.0,
305792,-40.0,
305812,-23.0,60.0
305824,-309.0,-7.0
305858,-109.0,
305876,-25.0,
305909,-162.0,
305918,-82.0,
305935,-114.0,
305945,-53.0,57.0
305974,-79.0,-40.0
306107,-107.0,
306150,-157.0,
306202,-81.0,
306466,-58.0,
306478,-68.0,
306610,-75.0,
306646,-22.0,
306754,-81.0,12.0
306880,-75.0,12.0
306886,-79.0,
306897,-123.0,
306944,-29.0,
306964,-12.0,
306984,-123.0,27.0
307061,-31.0,
307116,-39.0,93.0
307158,-18.0,
307193,-29.0,
307230,-44.0,95.0
307245,-150.0,
307290,-22.0,
307291,-44.0,79.0
307297,-15.0,32.0
307386,-94.0,
307676,-29.0,
307689,-107.0,
307789,-35.0,-11.0
307866,-107.0,
307932,-12.0,138.0
307953,-140.0,
308231,-45.0,
308345,-17.0,
308359,-67.0,65.0
308363,-61.0,
308391,-66.0,126.0
308509,-130.0,
308589,-9.0,
308634,-24.0,
308703,-44.0,121.0
308707,-80.0,142.0
308767,-9.0,
308775,-32.0,
308807,-94.0,
308850,-4.0,
308852,-17.0,112.0
308918,-36.0,
308953,-17.0,
308982,-12.0,-11.0
309048,-24.0,
309118,-16.0,
309142,-38.0,
309150,-58.0,89.0
309175,-44.0,
309258,-150.0,23.0
309350,-141.0,65.0
309515,-24.0,-17.0
309580,-30.0,
309709,-193.0,
309734,-16.0,
309756,-157.0,
309893,-47.0,
310088,-90.0,208.0
310125,-32.0,136.0
310205,-79.0,
310280,-128.0,
310412,-81.0,
310646,-26.0,
310765,-108.0,
310865,-66.0,51.0
310899,-113.0,-45.0
310933,-88.0,
310968,-7.0,
311042,-16.0,47.0
311117,-25.0,215.0
311151,-31.0,46.0
311158,-93.0,
311235,-123.0,
311332,-50.0,
311401,-50.0,27.0
311474,-131.0,88.0
311599,-36.0,
311616,-25.0,
311659,2.0,
311845,-19.0,
311862,-23.0,
311877,-59.0,207.0
311889,-24.0,
311917,-121.0,
312061,-29.0,
312126,-22.0,12.0
312141,-61.0,
312231,-81.0,
312275,-29.0,0.0
